Memory_image,thisN,thisTrialN,thisRepN,loopmemory.thisRepN,loopmemory.thisTrialN,loopmemory.thisN,loopmemory.thisIndex,thisRow.t,notes,beforeplay.started,imageBeforeplay.started,keyBeforeplay.started,beforeplay.stopped,keyBeforeplay.keys,keyBeforeplay.rt,keyBeforeplay.duration,fixation.started,image.started,image.stopped,fixation.stopped,trialmemory.started,image_2.started,trialmemory.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.006148200001916848,0.020436600003449712,0.020436600003449712,1.473903900005098,space,1.4407872000010684,None,,,,,,,,477528,001,2025-05-07_15h32.50.807,untitled,2024.2.5,59.956387723027376,2025-05-07 15h32.54.919400 +0700,
image/memory1.png,0,0,0,0,0,0,0,1.4885376000020187,,,,,,,,,1.4786960999990697,1.4885376000020187,2.052467000001343,1.9724992000046768,2.0445068000044557,2.052467000001343,6.990266100001463,477528,001,2025-05-07_15h32.50.807,untitled,2024.2.5,59.956387723027376,2025-05-07 15h32.54.919400 +0700,
image/memory1a.png,1,1,0,0,1,1,1,7.006853700004285,,,,,,,,,6.990355000001728,7.006853700004285,,7.474001400005363,7.497673500001838,7.511158500004967,12.482357100001536,477528,001,2025-05-07_15h32.50.807,untitled,2024.2.5,59.956387723027376,2025-05-07 15h32.54.919400 +0700,
image/memory2.png,2,2,0,0,2,2,2,12.49896670000453,,,,,,,,,12.482454600001802,12.49896670000453,,12.982781600003364,13.007962499999849,13.019893000004231,17.97461480000493,477528,001,2025-05-07_15h32.50.807,untitled,2024.2.5,59.956387723027376,2025-05-07 15h32.54.919400 +0700,
image/memory2a.png,3,3,0,0,3,3,3,17.991502000004402,,,,,,,,,17.974695700002485,17.991502000004402,,18.474860700000136,18.504462400000193,18.528697900001134,23.479661600002146,477528,001,2025-05-07_15h32.50.807,untitled,2024.2.5,59.956387723027376,2025-05-07 15h32.54.919400 +0700,
image/memory3.png,4,4,0,0,4,4,4,23.496167800003604,,,,,,,,,23.479756000000634,23.496167800003604,,23.979545100002724,24.007441200003086,24.008970100003353,28.98009650000313,477528,001,2025-05-07_15h32.50.807,untitled,2024.2.5,59.956387723027376,2025-05-07 15h32.54.919400 +0700,
image/memory3a.png,5,5,0,0,5,5,5,28.996793199999956,,,,,,,,,28.980198400000518,28.996793199999956,,29.48012060000474,29.508875600004103,29.516099500004202,34.480301900002814,477528,001,2025-05-07_15h32.50.807,untitled,2024.2.5,59.956387723027376,2025-05-07 15h32.54.919400 +0700,
image/memory4.png,6,6,0,0,6,6,6,34.49657030000526,,,,,,,,,34.48038559999986,34.49657030000526,,34.97989030000463,35.002788800004055,35.01011120000476,,,,,,,,,
