Memory_image,thisN,thisTrialN,thisRepN,loopmemory.thisRepN,loopmemory.thisTrialN,loopmemory.thisN,loopmemory.thisIndex,thisRow.t,notes,beforeplay.started,imageBeforeplay.started,keyBeforeplay.started,beforeplay.stopped,keyBeforeplay.keys,keyBeforeplay.rt,keyBeforeplay.duration,trialmemory.started,image_2.started,trialmemory.stopped,fixation.started,image.started,fixation.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.014695199999550823,0.0309281000008923,0.0309281000008923,0.8185172999947099,space,0.7749897000030614,None,,,,,,,249430,001,2025-05-07_15h32.16.902,untitled,2024.2.5,59.924016345966386,2025-05-07 15h32.21.041884 +0700,
image/memory1.png,0,0,0,0,0,0,0,0.9141375999970478,,,,,,,,,0.9044866999975056,0.9141375999970478,5.834991399999126,5.835010199996759,5.851650699994934,6.320119899995916,249430,001,2025-05-07_15h32.16.902,untitled,2024.2.5,59.924016345966386,2025-05-07 15h32.21.041884 +0700,
image/memory1a.png,1,1,0,0,1,1,1,6.355912099999841,,,,,,,,,6.346351799998956,6.355912099999841,11.327106299999286,11.327124399998866,11.34370069999568,11.827580999997735,249430,001,2025-05-07_15h32.16.902,untitled,2024.2.5,59.924016345966386,2025-05-07 15h32.21.041884 +0700,
image/memory2.png,2,2,0,0,2,2,2,11.882620099997439,,,,,,,,,11.858518599998206,11.882620099997439,,,,,,,,,,,,
