Memory_image,answer_key,answer_image,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,loopmemory.thisRepN,loopmemory.thisTrialN,loopmemory.thisN,loopmemory.thisIndex,thisRow.t,notes,beforeplay.started,imageBeforeplay.started,keyBeforeplay.started,beforeplay.stopped,keyBeforeplay.keys,keyBeforeplay.rt,keyBeforeplay.duration,fixation.started,imagefixation.started,imagefixation.stopped,fixation.stopped,trialmemory.started,image_2.started,trialmemory.stopped,anwer.started,imaganswer.started,key_resp.started,anwer.stopped,loopmemory.key_resp.keys,loopmemory.key_resp.corr,loopmemory.key_resp.rt,loopmemory.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,0.007347899998421781,0.023525399999925867,0.023525399999925867,0.5928551999968477,space,0.5527627999981632,None,,,,,,,,,,,,,,,,353122,001,2025-05-08_21h31.52.790,untitled,2024.2.5,59.94919904575041,2025-05-08 21h31.57.226953 +0700,
image/memory1.png,3,image/memory1a.png,0,0,0,1,0,0.8306574000016553,None,0,0,0,0,0.6074892000033287,,,,,,,,,0.5985668999928748,0.6074892000033287,1.1903673999913735,1.0914411999983713,1.167125499996473,1.1903673999913735,4.109542000005604,4.186883100002888,4.210396900001797,4.210396900001797,5.043219800005318,1,0,0.8306574000016553,None,353122,001,2025-05-08_21h31.52.790,untitled,2024.2.5,59.94919904575041,2025-05-08 21h31.57.226953 +0700,
image/memory2.png,4,image/memory2a.png,1,1,0,1,0,0.7097340999898734,None,0,1,1,1,5.0592399000015575,,,,,,,,,5.0433223,5.0592399000015575,5.596917100003338,5.543269899993902,5.573369599995203,5.596917100003338,8.550105899994378,8.580365400004666,8.604236700004549,8.604236700004549,9.32209739999962,1,0,0.7097340999898734,None,353122,001,2025-05-08_21h31.52.790,untitled,2024.2.5,59.94919904575041,2025-05-08 21h31.57.226953 +0700,
image/memory3.png,4,image/memory3a.png,2,2,0,,,,,0,2,2,2,9.338205199994263,,,,,,,,,9.322199300004286,9.338205199994263,9.87616669999261,9.822215699998196,9.852595599993947,9.87616669999261,,,,,,,,,,,,,,,,,
