13.6341 	DATA 	Keypress: 1
13.6499 	EXP 	imaganswer: autoDraw = False
13.6499 	EXP 	imagefixation: autoDraw = True
14.1709 	EXP 	imagefixation: autoDraw = False
14.1709 	EXP 	imagefixation: autoDraw = False
14.1709 	EXP 	image_2: image = 'image/memory4.png'
14.1709 	EXP 	image_2: autoDraw = True
17.1777 	INFO 	Keyboard events cleared
17.1775 	EXP 	image_2: autoDraw = False
17.1775 	EXP 	imaganswer: image = 'image/memory4a.png'
17.1775 	EXP 	imaganswer: autoDraw = True
17.7285 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'Memory_image': 'image/memory5.png', 'answer_key': 4, 'answer_image': 'image/memory5a.png', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
17.7289 	DATA 	Keypress: 1
17.7446 	EXP 	imaganswer: autoDraw = False
17.7446 	EXP 	imagefixation: autoDraw = True
18.2655 	EXP 	imagefixation: autoDraw = False
18.2655 	EXP 	imagefixation: autoDraw = False
18.2655 	EXP 	image_2: image = 'image/memory5.png'
18.2655 	EXP 	image_2: autoDraw = True
21.2723 	INFO 	Keyboard events cleared
21.2721 	EXP 	image_2: autoDraw = False
21.2721 	EXP 	imaganswer: image = 'image/memory5a.png'
21.2721 	EXP 	imaganswer: autoDraw = True
21.9733 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'Memory_image': 'image/memory6.png', 'answer_key': 3, 'answer_image': 'image/memory6a.png', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
21.9737 	DATA 	Keypress: 1
21.9894 	EXP 	imaganswer: autoDraw = False
21.9894 	EXP 	imagefixation: autoDraw = True
22.5104 	EXP 	imagefixation: autoDraw = False
22.5104 	EXP 	imagefixation: autoDraw = False
22.5104 	EXP 	image_2: image = 'image/memory6.png'
22.5104 	EXP 	image_2: autoDraw = True
23.5451 	DATA 	Keypress: space
23.7953 	DATA 	Keypress: 1
24.3961 	DATA 	Keypress: 1
24.7805 	DATA 	Keypress: 3
24.8462 	DATA 	Keypress: 1
25.5171 	INFO 	Keyboard events cleared
25.5169 	EXP 	image_2: autoDraw = False
25.5169 	EXP 	imaganswer: image = 'image/memory6a.png'
25.5169 	EXP 	imaganswer: autoDraw = True
69.5567 	DATA 	Keypress: escape
69.6401 	EXP 	untitled: status = STOPPED
69.6562 	EXP 	imaganswer: autoDraw = False
69.6562 	EXP 	untitled: status = STOPPED
69.6621 	INFO 	saved data to 'C:\\psychopywork\\memory\\data/973303_untitled_2025-05-15_17h54.16.482.csv'
69.6626 	INFO 	saved data to C:\psychopywork\memory\data/973303_untitled_2025-05-15_17h54.16.482.psydat
